volcanoNumber;volcanoName;Eruption Number;Eruption Category;Area of Activity;VEI;VEI Modifier;edate;StartYear;Start Year Uncertainty;Start Month;Start Day Modifier;Start Day;Start Day Uncertainty;Evidence Method (dating);End Year;End Year Uncertainty;End Month;End Day Modifier;End Day;End Day Uncertainty;Latitude;Longitude
273070;Taal;16853;Confirmed Eruption;SW flank (near Mt. Tabaro);4;;1965-9-28;1965;;9;;28;;Observations: Reported;1965;;9;;30;;14,0106;120,9975
257020;Gaua;15219;Confirmed Eruption;Mt. Garat;3;;1965-9-27;1965;;9;;27;;Observations: Reported;1965;;9;>;30;;-14,281;167,514
264030;Rinjani;16222;Confirmed Eruption;Gunung Barujari;0;;1965-9-16;1965;;9;;16;15;Observations: Reported;;;;;;;-8,42;116,47
264010;Batur;16195;Confirmed Eruption;SW flank (near Batur III);1;;1965-8-18;1965;;8;;18;;Observations: Reported;1965;;12;;16;15;-8,2403;115,3775
290380;Ebeko;18870;Confirmed Eruption;Middle Crater;1;;1965-8-16;1965;;8;?;16;15;Observations: Reported;1965;;8;?;16;15;50,686;156,014
300260;Klyuchevskoy;19452;Confirmed Eruption;Summit, NE flank (Piip Crater);3;;1965-8-16;1965;;8;;16;15;Observations: Reported;1966;;12;;26;;56,056;160,642
257010;Suretamatai;15215;Confirmed Eruption;NW flank;2;;1965-8-9;1965;;8;;9;;Observations: Reported;1966;;7;;2;182;-13,8;167,47
233010;Karthala;14201;Confirmed Eruption;Between Changomeni & Chahalé Craters;2;?;1965-7-12;1965;;7;;12;;Observations: Reported;1965;;7;;12;;-11,75;43,38
266100;Lokon-Empung;16450;Confirmed Eruption;Tompaluan;1;;1965-7-10;1965;;7;;10;;Observations: Reported;1965;;7;;10;;1,3644;124,7992
342110;Pacaya;10761;Confirmed Eruption;MacKenney Crater and flank vents;3;;1965-7-4;1965;;7;;4;;Observations: Reported;1989;;3;;10;;14,382;-90,601
334120;Southern EPR at 17.5°S (Segment K);10356;Confirmed Eruption;South of Aldo-Kihi lava flow;0;;1965-7-2;1965;;7;;2;182;Correlation: Magnetism;;;;;;;-17,436;-113,206
251020;Manam;14926;Confirmed Eruption;South Crater;2;;1965-7-2;1965;;7;;2;182;Observations: Reported;1966;;1;>;25;;-4,08;145,037
262000;Krakatau;15608;Confirmed Eruption;Anak Krakatau;1;?;1965-7-2;1965;;7;;2;182;Observations: Reported;;;;;;;-6,1009;105,4233
300240;Tolbachik;19315;Confirmed Eruption;;1;;1965-7-2;1965;;7;;2;182;Observations: Reported;;;;;;;55,832;160,326
343100;San Miguel;21078;Confirmed Eruption;Summit crater;2;;1965-6-14;1965;;6;;14;;Observations: Reported;;;;;;;13,434;-88,269
283110;Asamayama;17803;Confirmed Eruption;;2;;1965-5-23;1965;;5;;23;;Observations: Reported;1965;;5;;23;;36,406;138,523
300130;Karymsky;19182;Confirmed Eruption;;3;;1965-5-15;1965;;5;;15;5;Observations: Reported;1967;;2;;16;15;54,049;159,443
285070;Akan;18698;Confirmed Eruption;Me-Akan (Nakamachineshiri);1;;1965-5-15;1965;;5;;15;5;Observations: Reported;1965;;5;;15;5;43,384;144,013
264270;Sirung;16362;Confirmed Eruption;;1;;1965-5-7;1965;;5;;7;;Observations: Reported;1965;;5;;18;;-8,4972;124,1306
267020;Karangetang;16524;Confirmed Eruption;;2;;1965-4-5;1965;;4;;5;4;Observations: Reported;1967;;6;;16;15;2,781;125,407
300250;Bezymianny;19348;Confirmed Eruption;;3;;1965-3-9;1965;;3;;9;;Observations: Reported;1970;;3;;16;15;55,972;160,595
332010;Kilauea;10099;Confirmed Eruption;East rift zone (700-915 m);0;;1965-3-5;1965;;3;;5;;Observations: Reported;1965;;3;;15;;19,421;-155,287
263090;Tangkuban Parahu;15679;Confirmed Eruption;;1;;1965-2-16;1965;;2;;16;15;Observations: Reported;1965;;3;;16;15;-6,77;107,6
344040;Telica;10925;Confirmed Eruption;;1;;1965-1-16;1965;;1;;16;;Observations: Reported;1965;;1;;28;;12,606;-86,84
345040;Poas;11168;Confirmed Eruption;;2;;1964-12-25;1964;;12;;25;;Observations: Reported;1965;;3;;16;15;10,2;-84,233
300250;Bezymianny;19347;Confirmed Eruption;;1;;1964-12-25;1964;;12;;25;;Observations: Reported;1964;;12;;26;;55,972;160,595
233020;Fournaise, Piton de la;14361;Confirmed Eruption;East flank (1930 m);2;?;1964-12-21;1964;;12;;21;;Observations: Reported;1965;;2;;15;;-21,244;55,708
263200;Dieng Volcanic Complex;15785;Confirmed Eruption;Sileri Crater;1;;1964-12-13;1964;;12;;13;;Observations: Reported;1964;;12;;13;;-7,2;109,879
252010;Langila;14992;Confirmed Eruption;Crater 2, Crater 3;2;;1964-12-4;1964;;12;;4;4;Observations: Reported;1966;;9;;23;3;-5,525;148,42
242030;Raoul Island;14700;Confirmed Eruption;West side of Green Lake, Denham caldera;2;;1964-11-19;1964;;11;;19;;Observations: Reported;1965;;4;?;25;;-29,27;-177,92
300270;Sheveluch;19579;Confirmed Eruption;Molodoy Sheveluch summit domes;4;+;1964-11-12;1964;;11;;12;;Observations: Reported;1964;;11;;12;;56,653;161,36
343100;San Miguel;10857;Confirmed Eruption;;2;;1964-10-23;1964;;10;;23;;Observations: Reported;1964;;11;;16;15;13,434;-88,269
282110;Asosan;17333;Confirmed Eruption;Naka-dake;2;;1964-10-16;1964;;10;;16;15;Observations: Reported;1966;;12;;16;15;32,8849;131,085
357010;Tupungatito;14111;Confirmed Eruption;;2;;1964-8-3;1964;;8;;3;;Observations: Reported;1964;;9;>;19;;-33,425;-69,797
261170;Kerinci;15515;Confirmed Eruption;;2;;1964-7-8;1964;;7;;8;;Observations: Reported;1964;;7;?;8;;-1,697;101,264
334100;Southern EPR at 8°S;10352;Confirmed Eruption;East Pacific Rise (8.3°S);0;;1964-7-2;1964;;7;;2;182;Observations: Reported;1969;;7;;2;182;-8,27;-107,95
357110;Llaima;12063;Confirmed Eruption;;2;;1964-7-2;1964;;7;;2;182;Observations: Reported;;;;;;;-38,692;-71,729
300250;Bezymianny;19346;Confirmed Eruption;;2;;1964-6-25;1964;;6;;25;;Observations: Reported;1964;;9;;20;;55,972;160,595
285070;Akan;18697;Confirmed Eruption;Me-Akan (Nakamachineshiri);1;;1964-6-18;1964;;6;;18;;Observations: Reported;1964;;7;?;4;;43,384;144,013
312160;Trident;20233;Confirmed Eruption;SW flank;3;?;1964-5-31;1964;;5;;31;;Observations: Reported;;;;;;;58,236;-155,1
282110;Asosan;17332;Confirmed Eruption;Naka-dake;1;;1964-5-14;1964;;5;;14;;Observations: Reported;1964;;5;;14;;32,8849;131,085
233020;Fournaise, Piton de la;14360;Confirmed Eruption;Dolomieu, upper east and NE flanks;2;;1964-4-30;1964;;4;;30;;Observations: Reported;1964;;5;;8;;-21,244;55,708
255020;Bagana;15134;Confirmed Eruption;;2;;1964-4-24;1964;;4;;24;;Observations: Reported;1965;;7;;2;182;-6,137;155,196
311020;Kiska;19664;Confirmed Eruption;;0;;1964-3-18;1964;;3;;18;;Observations: Reported;;;;;;;52,103;177,602
300240;Tolbachik;19314;Confirmed Eruption;;2;;1964-3-16;1964;;3;;16;15;Observations: Reported;1964;;4;>;24;;55,832;160,326
265060;Nila;16381;Confirmed Eruption;;1;?;1964-3-16;1964;;3;;16;15;Observations: Reported;1964;;3;;16;15;-6,73;129,5
311340;Westdahl;20043;Confirmed Eruption;;2;;1964-3-10;1964;;3;;10;;Observations: Reported;1964;;4;;16;;54,516;-164,65
357120;Villarrica;12164;Confirmed Eruption;;2;;1964-3-2;1964;;3;;2;;Observations: Reported;1964;;4;;21;;-39,42;-71,93
257040;Ambrym;15273;Confirmed Eruption;Marum, Benbow;2;;1964-2-16;1964;;2;?;16;15;Observations: Reported;1966;;9;>;16;15;-16,25;168,12
261230;Dempo;15570;Confirmed Eruption;;2;;1964-2-14;1964;;2;;14;;Observations: Reported;1964;;2;;14;;-4,016;103,121
264270;Sirung;16361;Confirmed Eruption;;1;;1964-2-8;1964;;2;;8;;Observations: Reported;1964;;10;>;5;;-8,4972;124,1306
290360;Chikurachki;18851;Confirmed Eruption;;2;;1964-2-1;1964;;2;;1;;Observations: Reported;1964;;2;;16;15;50,324;155,461
264050;Sangeang Api;16249;Confirmed Eruption;Doro Api;2;;1964-1-29;1964;;1;;29;;Observations: Reported;1965;;12;;1;30;-8,2;119,07
264150;Paluweh;16267;Confirmed Eruption;Rokatenda (1928 crater);2;;1963-12-31;1963;;12;;31;;Observations: Reported;1966;;3;;16;;-8,32;121,708
311360;Shishaldin;20083;Confirmed Eruption;;2;;1963-12-28;1963;;12;;28;;Observations: Reported;;;;;;;54,756;-163,97
266100;Lokon-Empung;16449;Confirmed Eruption;Tompaluan;2;;1963-12-17;1963;;12;;17;;Observations: Reported;1964;;4;;16;15;1,3644;124,7992
255060;Kavachi;15157;Confirmed Eruption;;2;;1963-12-14;1963;;12;;14;;Observations: Reported;1964;;1;?;31;;-8,991;157,979
251020;Manam;14925;Confirmed Eruption;South Crater;2;;1963-11-26;1963;;11;;26;;Observations: Reported;1964;;4;;16;15;-4,08;145,037
283150;Nasudake;17886;Confirmed Eruption;Chausu-dake (west side);1;;1963-11-20;1963;;11;;20;;Observations: Reported;1963;;11;;21;;37,125;139,963
390020;Erebus;20616;Confirmed Eruption;;0;;1963-11-16;1963;;11;<;16;15;Observations: Reported;;;;;;;-77,53;167,17
300260;Klyuchevskoy;19451;Confirmed Eruption;;1;;1963-11-13;1963;;11;;13;;Observations: Reported;1964;;12;?;16;15;56,056;160,642
282110;Asosan;17331;Confirmed Eruption;Naka-dake;2;;1963-11-10;1963;;11;;10;;Observations: Reported;1964;;1;;16;15;32,8849;131,085
372010;Vestmannaeyjar;12557;Confirmed Eruption;Surtsey;3;;1963-11-8;1963;;11;;8;;Observations: Reported;1967;;6;;5;;63,416;-20,266
312160;Trident;20232;Confirmed Eruption;SW flank;3;;1963-10-17;1963;;10;;17;;Observations: Reported;1963;;11;?;17;;58,236;-155,1
313010;Augustine;20270;Confirmed Eruption;;2;;1963-10-11;1963;;10;;11;;Observations: Reported;1964;;8;;19;;59,3626;-153,435
342090;Fuego;10721;Confirmed Eruption;;3;;1963-9-28;1963;;9;;28;;Observations: Reported;1963;;9;;30;;14,4748;-90,8806
257020;Gaua;15218;Confirmed Eruption;Mt. Garat (upper SE flank);2;;1963-9-15;1963;;9;;15;5;Observations: Reported;1963;;11;>;9;;-14,281;167,514
264010;Batur;16194;Confirmed Eruption;SW, W flanks (near Batur III, Butus);2;;1963-9-5;1963;;9;;5;;Observations: Reported;1964;;5;;10;;-8,2403;115,3775
257040;Ambrym;15272;Confirmed Eruption;Benbow, Marum;2;;1963-8-30;1963;;8;;30;;Observations: Reported;1963;;9;>;23;;-16,25;168,12
332010;Kilauea;10097;Confirmed Eruption;East rift zone (825-960 m);0;;1963-8-21;1963;;8;;21;;Observations: Reported;1963;;10;;6;;19,421;-155,287
261170;Kerinci;15514;Confirmed Eruption;;2;;1963-7-16;1963;;7;;16;15;Observations: Reported;;;;;;;-1,697;101,264
283090;Niigata-Yakeyama;17545;Confirmed Eruption;;1;;1963-7-10;1963;;7;;10;;Observations: Reported;1963;;9;;30;;36,921;138,036
257050;Lopevi;15306;Confirmed Eruption;Summit, NW, north, east and SE flanks;3;;1963-7-7;1963;;7;;7;;Observations: Reported;1965;;7;;2;182;-16,507;168,346
261160;Talang;15489;Confirmed Eruption;;2;;1963-7-2;1963;;7;;2;182;Observations: Reported;;;;;;;-0,979;100,681
341040;Colima;10467;Confirmed Eruption;;1;;1963-7-2;1963;;7;;2;182;Observations: Reported;1970;;7;;2;182;19,514;-103,62
345040;Poas;11167;Confirmed Eruption;;2;;1963-5-23;1963;;5;;23;;Observations: Reported;1963;;7;;2;;10,2;-84,233
300250;Bezymianny;19345;Confirmed Eruption;;1;;1963-5-16;1963;;5;;16;15;Observations: Reported;1963;;9;?;16;15;55,972;160,595
344120;Concepcion;11063;Confirmed Eruption;;1;;1963-5-9;1963;;5;;9;;Observations: Reported;;;;;;;11,538;-85,622
282110;Asosan;17330;Confirmed Eruption;Naka-dake;1;;1963-4-21;1963;;4;;21;;Observations: Reported;1963;;7;;16;15;32,8849;131,085
353050;Negra, Sierra;11711;Confirmed Eruption;Volcán Chico area & NW caldera rim;2;;1963-4-13;1963;;4;;13;;Observations: Reported;1963;;5;;16;15;-0,83;-91,17
312160;Trident;20231;Confirmed Eruption;SW flank;3;;1963-4-1;1963;;4;;1;;Observations: Reported;1963;;4;;3;;58,236;-155,1
252120;Ulawun;15049;Confirmed Eruption;;2;;1963-3-17;1963;;3;;17;;Observations: Reported;1963;;5;?;2;;-5,05;151,33
344070;Negro, Cerro;10960;Confirmed Eruption;;1;;1963-3-16;1963;;3;;16;15;Observations: Reported;;;;;;;12,506;-86,702
345060;Irazu;11228;Confirmed Eruption;;3;;1963-3-13;1963;;3;;13;;Observations: Reported;1965;;2;;13;;9,979;-83,852
290380;Ebeko;18869;Confirmed Eruption;North wall of east amphitheater;1;;1963-3-8;1963;;3;;8;;Observations: Reported;1964;;7;;2;182;50,686;156,014
353020;Wolf;11688;Confirmed Eruption;SE flank (610 m);0;;1963-3-4;1963;;3;;4;;Observations: Reported;1963;;3;>;16;;0,02;-91,35
357120;Villarrica;12163;Confirmed Eruption;Summit and upper SW flank;3;?;1963-2-25;1963;;2;?;25;;Observations: Reported;1963;;9;>;21;;-39,42;-71,93
264020;Agung;16210;Confirmed Eruption;;5;;1963-2-18;1963;;2;;18;;Observations: Reported;1964;;1;;27;;-8,343;115,508
251020;Manam;14924;Confirmed Eruption;South Crater;2;;1963-2-15;1963;;2;;15;14;Observations: Reported;1963;;5;>;8;;-4,08;145,037
283090;Niigata-Yakeyama;17544;Confirmed Eruption;;1;;1963-2-14;1963;;2;;14;;Observations: Reported;;;;;;;36,921;138,036
311190;Amukta;19787;Confirmed Eruption;;3;;1963-2-13;1963;;2;;13;;Observations: Reported;;;;;;;52,5;-171,252
241130;Rumble III;14672;Confirmed Eruption;;0;;1963-1-16;1963;;1;;16;15;Observations: Hydrophonic;1966;;12;>;16;15;-35,745;178,478
268060;Gamalama;16666;Confirmed Eruption;East flank;2;;1962-12-31;1962;;12;;31;;Observations: Reported;1963;;1;?;2;;0,81;127,3322
241040;Whakaari/White Island;14479;Confirmed Eruption;Big John Crater;3;;1962-12-15;1962;;12;;15;;Observations: Reported;;;;;;;-37,52;177,18
332010;Kilauea;10096;Confirmed Eruption;East rift zone (945-990 m);0;;1962-12-7;1962;;12;;7;;Observations: Reported;1962;;12;;9;;19,421;-155,287
311320;Akutan;20021;Confirmed Eruption;;2;;1962-11-5;1962;;11;;5;4;Observations: Reported;;;;;;;54,134;-165,986
300250;Bezymianny;19344;Confirmed Eruption;;2;;1962-10-21;1962;;10;;21;;Observations: Reported;1962;;11;;6;;55,972;160,595
284040;Miyakejima;18271;Confirmed Eruption;NE flank;2;;1962-8-24;1962;;8;;24;;Observations: Reported;1962;;8;;27;;34,094;139,526
300240;Tolbachik;19313;Confirmed Eruption;;1;;1962-8-16;1962;;8;;16;15;Observations: Reported;1963;;7;;2;182;55,832;160,326
342090;Fuego;10720;Confirmed Eruption;;3;;1962-8-4;1962;;8;;4;;Observations: Reported;1962;;11;;9;;14,4748;-90,8806
257050;Lopevi;15305;Confirmed Eruption;NW flank;0;;1962-7-16;1962;;7;;16;15;Observations: Reported;1962;;7;?;16;15;-16,507;168,346
257020;Gaua;15217;Confirmed Eruption;Mt. Garat;2;?;1962-7-16;1962;;7;<;16;15;Observations: Reported;;;;;;;-14,281;167,514
285050;Tokachidake;18658;Confirmed Eruption;South of Shin-funkako;3;;1962-6-29;1962;;6;;29;;Observations: Reported;1962;;9;;16;15;43,418;142,686
283070;Yakedake;17523;Confirmed Eruption;North flank (Kurodani and Nakao-toge);2;;1962-6-17;1962;;6;;17;;Observations: Reported;1963;;6;;29;;36,227;137,587
344120;Concepcion;11062;Confirmed Eruption;;2;;1962-6-16;1962;;6;;16;15;Observations: Reported;1962;;6;;16;15;11,538;-85,622
312160;Trident;20230;Confirmed Eruption;SW flank;3;;1962-6-9;1962;;6;;9;;Observations: Reported;1962;;6;;9;;58,236;-155,1
241080;Tongariro;14598;Confirmed Eruption;Ngauruhoe;2;;1962-5-24;1962;;5;;24;;Observations: Reported;;;;;;;-39,157;175,632
285070;Akan;18696;Confirmed Eruption;Me-Akan (Nakamachineshiri);1;;1962-4-28;1962;;4;;28;;Observations: Reported;1962;;4;;28;;43,384;144,013
251020;Manam;14923;Confirmed Eruption;South Crater;2;;1962-4-16;1962;;4;;16;15;Observations: Reported;;;;;;;-4,08;145,037
266100;Lokon-Empung;16448;Confirmed Eruption;Tompaluan;1;;1962-4-16;1962;;4;;16;15;Observations: Reported;1962;;11;;16;15;1,3644;124,7992
344070;Negro, Cerro;10959;Confirmed Eruption;;2;;1962-3-21;1962;;3;;21;;Observations: Reported;1962;;4;?;16;15;12,506;-86,702
252010;Langila;14991;Confirmed Eruption;Crater 2, Crater 3;2;;1962-3-16;1962;;3;;16;15;Observations: Reported;1963;;8;;11;;-5,525;148,42
283090;Niigata-Yakeyama;17543;Confirmed Eruption;;1;;1962-3-14;1962;;3;;14;;Observations: Reported;1962;;3;;14;;36,921;138,036
390140;Protector Seamounts;13232;Confirmed Eruption;;1;;1962-3-5;1962;;3;;5;;Observations: Seismicity;1962;;3;;5;;-55,912;-28,167
255020;Bagana;15133;Confirmed Eruption;;2;;1962-2-15;1962;;2;;15;;Observations: Reported;1963;;7;;2;182;-6,137;155,196
267020;Karangetang;16523;Confirmed Eruption;;2;;1962-1-29;1962;;1;;29;;Observations: Reported;1963;;12;;16;15;2,781;125,407
311020;Kiska;19663;Confirmed Eruption;North flank (Sirius Point);3;;1962-1-24;1962;;1;;24;;Observations: Reported;;;;;;;52,103;177,602
284010;Izu-Oshima;18233;Confirmed Eruption;Mihara-yama;1;;1962-1-16;1962;;1;;16;15;Observations: Reported;1965;;5;;16;15;34,724;139,394
255060;Kavachi;15156;Confirmed Eruption;;2;;1962-1-16;1962;;1;;16;15;Observations: Reported;1962;;2;;16;15;-8,991;157,979
344040;Telica;10924;Confirmed Eruption;;1;;1962-1-16;1962;;1;;16;15;Observations: Reported;1962;;1;;16;15;12,606;-86,84
357040;Planchon-Peteroa;11943;Confirmed Eruption;Peteroa;1;;1962-1-16;1962;;1;;16;15;Observations: Reported;;;;;;;-35,223;-70,568
373060;Askja;12919;Confirmed Eruption;North of Öskjuvatn lake (Vikraborgir);2;;1961-10-26;1961;;10;;26;;Observations: Reported;1961;;12;;5;4;65,033;-16,783
344070;Negro, Cerro;10958;Confirmed Eruption;NE-flank fissure;1;;1961-10-25;1961;;10;;25;;Observations: Reported;;;;;;;12,506;-86,702
300250;Bezymianny;19343;Confirmed Eruption;;3;;1961-10-18;1961;;10;;18;;Observations: Reported;1961;;12;;15;;55,972;160,595
386010;Tristan da Cunha;13147;Confirmed Eruption;North flank;2;;1961-10-10;1961;;10;;10;;Observations: Reported;1962;;3;;15;;-37,092;-12,28
267020;Karangetang;16522;Confirmed Eruption;;2;;1961-10-9;1961;;10;;9;;Observations: Reported;1961;;10;>;19;;2,781;125,407
283110;Asamayama;17802;Confirmed Eruption;;2;;1961-8-18;1961;;8;;18;;Observations: Reported;1961;;11;;16;;36,406;138,523
257040;Ambrym;15271;Confirmed Eruption;Benbow, Marum, south of Marum;3;;1961-8-15;1961;;8;;15;;Observations: Reported;1963;;4;;3;;-16,25;168,12
285050;Tokachidake;18657;Confirmed Eruption;NW of Kami-Horokamettoku-yama;1;;1961-8-14;1961;;8;;14;;Observations: Reported;1961;;8;;14;;43,418;142,686
255020;Bagana;15132;Confirmed Eruption;;2;;1961-7-26;1961;;7;;26;;Observations: Reported;;;;;;;-6,137;155,196
251020;Manam;14922;Confirmed Eruption;South Crater;2;;1961-7-16;1961;;7;;16;15;Observations: Reported;1961;;9;;16;15;-4,08;145,037
263090;Tangkuban Parahu;15678;Confirmed Eruption;;1;;1961-7-16;1961;;7;;16;;Observations: Reported;1961;;8;;1;;-6,77;107,6
332010;Kilauea;10094;Confirmed Eruption;Halemaumau;1;;1961-7-10;1961;;7;;10;;Observations: Reported;1961;;9;;24;;19,421;-155,287
341040;Colima;10466;Confirmed Eruption;;1;;1961-7-2;1961;;7;;2;182;Observations: Reported;1962;;12;;1;30;19,514;-103,62
357090;Copahue;12007;Confirmed Eruption;;2;;1961-7-2;1961;;7;;2;182;Observations: Reported;;;;;;;-37,856;-71,183
357120;Villarrica;12162;Confirmed Eruption;;1;;1961-7-2;1961;;7;;2;182;Observations: Reported;;;;;;;-39,42;-71,93
312160;Trident;20229;Confirmed Eruption;SW flank (1100 m);2;;1961-6-30;1961;;6;?;30;;Observations: Reported;;;;;;;58,236;-155,1
300250;Bezymianny;19342;Confirmed Eruption;;2;;1961-5-21;1961;;5;;21;;Observations: Reported;1961;;6;;6;;55,972;160,595
266100;Lokon-Empung;16447;Confirmed Eruption;Tompaluan;2;;1961-5-19;1961;;5;;19;;Observations: Reported;1961;;12;;16;15;1,3644;124,7992
357010;Tupungatito;11536;Confirmed Eruption;;2;;1961-5-5;1961;;5;;5;4;Observations: Reported;1961;;8;>;16;15;-33,425;-69,797
290360;Chikurachki;18850;Confirmed Eruption;;1;;1961-5-2;1961;;5;;2;;Observations: Reported;1961;;8;;10;;50,324;155,461
263250;Merapi;15913;Confirmed Eruption;;3;;1961-4-11;1961;;4;;11;;Observations: Reported;1961;;11;;28;;-7,54;110,446
233020;Fournaise, Piton de la;14358;Confirmed Eruption;NE flank (east of Cratère Picard);0;;1961-4-5;1961;;4;;5;;Observations: Reported;1961;;4;;25;;-21,244;55,708
255060;Kavachi;15155;Confirmed Eruption;;2;;1961-3-28;1961;;3;<;28;;Observations: Reported;;;;;;;-8,991;157,979
300250;Bezymianny;19143;Confirmed Eruption;;3;;1961-3-25;1961;;3;;25;;Observations: Reported;1961;;3;;26;;55,972;160,595
300240;Tolbachik;19312;Confirmed Eruption;;2;;1961-3-24;1961;;3;;24;;Observations: Reported;1962;;2;>;16;;55,832;160,326
353010;Fernandina;11664;Confirmed Eruption;SE flank;2;;1961-3-21;1961;;3;;21;1;Observations: Reported;1961;;9;;16;15;-0,37;-91,55
342110;Pacaya;10760;Confirmed Eruption;Cachajinas vent (South flank, 1860 m);2;;1961-3-11;1961;;3;;11;;Observations: Reported;1961;;4;?;15;;14,382;-90,601
267020;Karangetang;16521;Confirmed Eruption;;2;;1961-2-28;1961;;2;;28;;Observations: Reported;1961;;4;;16;15;2,781;125,407
332010;Kilauea;10092;Confirmed Eruption;Halemaumau;1;;1961-2-24;1961;;2;;24;;Observations: Reported;1961;;3;;25;;19,421;-155,287
358020;Calbuco;12262;Confirmed Eruption;;3;;1961-2-1;1961;;2;;1;;Observations: Reported;1961;;3;>;26;;-41,33;-72,618
300070;Gorely;19023;Confirmed Eruption;;2;;1961-1-16;1961;;1;;16;15;Observations: Reported;;;;;;;52,5549;158,0358
252010;Langila;14990;Confirmed Eruption;Crater 3, Crater 2;2;;1960-12-19;1960;;12;;19;;Observations: Reported;1961;;9;;25;5;-5,525;148,42
263180;Slamet;13400;Confirmed Eruption;;2;;1960-12-16;1960;;12;;16;15;Observations: Reported;1961;;1;;16;15;-7,242;109,208
300260;Klyuchevskoy;19450;Confirmed Eruption;;3;;1960-12-16;1960;;12;;16;15;Observations: Reported;1963;;3;>;22;;56,056;160,642
300060;Mutnovsky;18971;Confirmed Eruption;West wall of SW crater;2;;1960-12-16;1960;;12;;16;15;Observations: Reported;1961;;1;;16;15;52,449;158,196
355020;Guallatiri;11821;Confirmed Eruption;;2;;1960-12-2;1960;;12;;2;;Observations: Reported;;;;;;;-18,42;-69,092
290150;Chirpoi;18784;Confirmed Eruption;Snow;2;?;1960-10-20;1960;;10;;20;;Observations: Reported;;;;;;;46,532;150,871
311290;Okmok;19847;Confirmed Eruption;SW part of caldera (Cone A);3;;1960-10-15;1960;;10;;15;45;Observations: Reported;1961;;4;;15;45;53,43;-168,13
283150;Nasudake;17884;Confirmed Eruption;Chausu-dake (50 m north of 1953 vent);1;;1960-10-10;1960;;10;?;10;;Observations: Reported;;;;;;;37,125;139,963
344070;Negro, Cerro;10957;Confirmed Eruption;Summit and south flank;3;;1960-9-28;1960;;9;;28;;Observations: Reported;1960;;12;;26;5;12,506;-86,702
290200;Ketoi;18795;Confirmed Eruption;Pallas Peak;2;;1960-9-27;1960;;9;;27;;Observations: Reported;;;;;;;47,35;152,475
257040;Ambrym;15270;Confirmed Eruption;Mbuelesu, Benbow, near Marum;1;?;1960-9-17;1960;;9;;17;;Observations: Reported;;;;;;;-16,25;168,12
282110;Asosan;13845;Confirmed Eruption;Naka-dake;1;;1960-9-16;1960;;9;;16;15;Observations: Reported;1962;;11;;16;15;32,8849;131,085
